id,idx,name,mass,nametype,recclass,reclat,reclong,year,fall,googleCount,bingCount,youtubeCount,twitterCount,flickrCount,text
38275,24231,"Wei-hui-fu (a)","","Valid","Iron","","",1931,"Found",0,0,0,0,0,"TWO ANCIENT CHINESE ART OBJECTS CONTAINING METEORITIC IRON BLADES
Names:
WEI-HUI-FU (a) and WEI-HUI-FU (b)
Place of find: Wei-hui-fu, Honan Province, China. 
Date of find: 1931
Class and type: Iron. Wei-hui-fu(a) an octahedrite, Wei-hui-fu (b) uncertain.
Provenance:
Two ceremonial bronze objects in the collection of the Freer Gallery of Art, a broad axe and a dagger axe, were excavated from a Chou Dynasty site in 1931. Both objects have oxide remnants of iron blades that had been fabricated from meteoritic iron. Meteorite names Wei-hui-fu (a) for the broad axe blade (FGA 34.10) and Wei-hui-fu(b) for the dagger axe blade (FGA 34.11) have been assigned.
Source: R. J. Gettens, R. S. Clarke, Jr. and W. T. Chase (1971). Two early Chinese bronze weapons with meteoritic iron blades. Freer Gallery of Art, Occasional Paper 4, number 1, 77 pages (Freer Gallery of Art, Washington).
"
38276,24232,"Wei-hui-fu (b)","","Valid","Iron","","",1931,"Found",0,0,0,0,0,"TWO ANCIENT CHINESE ART OBJECTS CONTAINING METEORITIC IRON BLADES
Names:
WEI-HUI-FU (a) and WEI-HUI-FU (b)
Place of find: Wei-hui-fu, Honan Province, China. 
Date of find: 1931
Class and type: Iron. Wei-hui-fu(a) an octahedrite, Wei-hui-fu (b) uncertain.
Provenance:
Two ceremonial bronze objects in the collection of the Freer Gallery of Art, a broad axe and a dagger axe, were excavated from a Chou Dynasty site in 1931. Both objects have oxide remnants of iron blades that had been fabricated from meteoritic iron. Meteorite names Wei-hui-fu (a) for the broad axe blade (FGA 34.10) and Wei-hui-fu(b) for the dagger axe blade (FGA 34.11) have been assigned.
Source: R. J. Gettens, R. S. Clarke, Jr. and W. T. Chase (1971). Two early Chinese bronze weapons with meteoritic iron blades. Freer Gallery of Art, Occasional Paper 4, number 1, 77 pages (Freer Gallery of Art, Washington).
"
38277,45011,"Weikengquan",665,"Valid","H5",40.26667,99.81667,2006,"Found",0,0,0,0,0,"
Weikengquan                    40°16´N, 99°49´E
Jiuquan City, Gansu Province, China
Find: 2 November 2006
Ordinary chondrite (H5, breccia)
History: The stone lay on sand close to dunes at the northwestern boundary of the Badanjilin desert. H. Zang recovered the stone on the way from the base to Weikengquan.
Physical characteristics: The stone is 665 g, roughly ball-shaped and ~10 cm in diameter. It has a complete fusion crust with many cracks penetrating inside. Sand grains adhere on the crust.
Petrography: (Y. Lin, B. Miao and S. Hu, IGGCAS) It is a brecciated chondrite, consisting of numerous almond-like clasts cemented by fine-grained impact melt. In the clasts, chondrules are readily recognized, and there are much more abundant troilite than metallic Fe-Ni. In the melt breccias, metallic Fe-Ni and troilite occur as small spheres, and there are nodule-like clasts with ringwoodite rims and wadsleyite interior.
Mineral compositions: Olivine (Fa19.4±0.4) and low Ca-pyroxene (Fs17.1±0.2) are homogeneous, but plagioclase shows variation (An11.7-20.6Ab69.8-85.5Or1.5-10.6).
Magnetic susceptibility: log χ (in 10-9 m3/kg) 4.45.
Classification: Ordinary chondrite (H5, breccia); S6, W3.
Type specimens: A sample of 359 g is on deposit at IGGCAS. The finder holds 306 g."
38278,24233,"Weiyuan","","Valid","Mesosiderite",35.26667,104.31667,1978,"Found",3,0,0,0,0,""
38279,24234,"Weldona",27700,"Valid","H4",40.35,-103.95,1934,"Found",5,0,0,0,0,""
38280,24235,"Welland",8200,"Valid","Iron, IIIAB",43.01667,-79.21666999999999,1888,"Found",41,3,0,0,0,""
38281,24236,"Wellington",13400,"Valid","H5",34.95,-100.25,1955,"Found",1270,0,0,0,1,"DISCOVERY OF WELLINGTON STONY METEORITE, USA
Name: WELLINGTON.
The place of fall or discovery: Collingsworth County, Texas, USA; φ = 31'57' N λ =
100°15' W.
Date of fall or discovery: FOUND, about 1955.
Class and type: STONY, olivine-bronzite chondrite. 
Number of individual specimens: 1.
Total weight: 13.40 kg.
Circumstances of the fall or discovery: Recognized as an unusual stone in fine-grained river flood plain deposits. Identified as a meteorite by Dr. E. A. King.
Source: Report of Dr. E. A. King, Jr (Houston, USA) in a letter, V I 10, 1968.
"
38282,24237,"Wellman (a)",55000,"Valid","H5",33.03333,-102.33333,1940,"Found",1019,0,0,0,0,""
38283,24238,"Wellman (b)",343,"Valid","OC",33.025,-102.41667,1964,"Found",0,0,0,0,0,""
38284,24239,"Wellman (c)",45000,"Valid","H4",33.03333,-102.33333,1964,"Found",10,1,0,0,0,""
38285,24240,"Wellman (d)",1615,"Valid","H",33.01667,-102.36667,1966,"Found",0,0,0,0,0,""
38286,24241,"Wellman (e)",959,"Valid","H4",33.67833,-102.315,1973,"Found",1016,0,0,0,0,""
38287,24242,"Wells",4135,"Valid","LL3.3",33.05,-101.93333,1985,"Found",77,3,0,0,0,"Wells
Lynn County, Texas, USA
Found ca. 1985, recognized 1996
Ordinary chondrite (LL3.3)
A 4.135 kg stone was found by P. M. Sherrill in a grain field.  Mineralogy and classification (P. Benoit, UArk; A. Rubin, UCLA): olivine, Fa0.8–30.8, average Fa11.3; induced TL sensitivity (Dhajala = 1), 0.006 ± 0.002; induced TL peak T, 145 ± 16 °C; cathodoluminescence properties similar to St. Mary’s County (LL3.3). Specimens:  83.5 g, ASU; 54 g, UCLA; 171 g, CalTech; main mass, Reed."
38288,24243,"Wernigerode",24.3,"Valid","H5",51.85,10.78333,1970,"Found",2,0,0,0,0,"Wernigerode 
Sachsen-Anhalt, Germany 
Found 1970 
Ordinary
chondrite (H5) 
An individual
stone of 24.3 g with complete fusion crust was found in the attic of a house
below a roof damaged in the Second World War. It probably fell between 1945 and
1970 after the roof damage occurred. Mineralogy and classification (F. Wlotzka,
MPI; M. Kurz, Kurz): olivine Fa17.0, pyroxene Fs14.6Wo1.
Contains solar rare gases, cosmic-ray exposure age ~7 Ma (L. Schultz, MPI).
Weathering grade, W0, consistent with fresh fall. Shock stage, S2. Specimens:
type specimen, 3 g and thin section, MPI; main mass is property of
anonymous finder, on loan to the Gothenburg Observatory, 01445 Radebeul,
Germany. 
"
38289,24245,"West Forrest",170.6,"Valid","H5",-30.75,127.98333,1971,"Found",0,0,0,0,0,"DISCOVERY OF THE WEST FORREST, AUSTRALIA, STONY METEORITE
Name: WEST FORREST
Place of find: Approximately 10 miles NW of Forrest railway station, Trans-Australian Railway, Western Australia.
30°40'S, 127°50'E (approximate).
Date of find: 1971
Class and type: Stone. Olivine-bronzite chondrite (H5).
Number of individual specimens: 1
Total weight: 170.6 g
Circumstances of find: A single, fusion coated, faceted, oxidized stone found by J. Clohessy.
Source: G.J.H. McCall. 1972. Second supplement to Western Australian Special Publication No. 3
(Catalogue of Western Australian Meteorite Collection). Western Australian Museum, Perth.
"
38290,24246,"West Point",3100,"Valid","L6",33.075,-102.045,1972,"Found",0,1,0,0,0,"DISCOVERY
OF THE WEST POINT, USA, STONY METEORITE
Name: WEST
POINT
Place of
find: Lynn County, Texas, USA.
 33°4'30""N.,
102°2'42""W.
Date of find: 1972
Class and
type: Stone. Olivine-hypersthene chondrite. Olivine
Fa25. 
Number of
individual
 specimens: 1
Total weight: 3.1
kg Circumstances of find: Not reported.
Source: G.I
Huss, 1976. The Huss Coll. of Meteorites, p. 46, American Meteorite Laboratory,
Denver, Colorado 80201, USA.
"
38291,24247,"West Reid",627.7,"Valid","H6",-30.05,128.93333,1969,"Found",0,0,0,0,0,"DISCOVERY OF THE WEST REID, AUSTRALIA, STONY METEORITE
Name: WEST REID
Place of find: Approximately 45 miles NNE of Reid station on the Trans-Australian Railway, Western Australia.
30°11'S,128°40'E.
Date of find: November, 1969
Class and type: Stone. Olivine-bronzite chondrite (H6).
Number of individual specimens: 1
Total weight: 627.7 g
Circumstances of find: Found by N.R. Carlisle, Kalgoorlie, Western Australia.
Source: G.J.H. McCall and W.H. Cleverly. 1970. A review of meteorite fords on the Nullarbor Plain, Western Australia, including a description of thirteen new finds of stony meteorites. Journal of the Royal Society of Western Australia 53, 69-80.
"
38292,24248,"Western Arkansas",1750,"Valid","Iron, IVA",35,-94,1890,"Found",0,0,0,0,0,""
38293,24252,"White Elephant",10.4,"Valid","L4",35.89,-114.20333,1997,"Found",0,0,0,0,0,""
38294,24253,"White Hills",11.7,"Valid","Mesosiderite",35.85667,-114.22333,1999,"Found",8,2,0,0,0,"White Hills 
Mohave County, Arizona, USA 
Found 1999 December 12 
Mesosiderite

An 11.7 g
meteorite was found by Jim Kriegh while he was surveying the Gold Basin
strewnfield with a metal detector. Classification and mineralogy (I. Daubar and
D. Kring, UAz): metal, 37 vol%, is dominantly kamacite (6.0 wt% Ni),
with some taenite (39–47 wt% Ni); silicate portion, 63 vol%, is dominantly
pigeonite (Fs33.4Wo2.8) with augite exsolution (Fs42.7Wo42.3)
and plagioclase (Ab89.5Or0.4), with minor olivine (Fo76–91),
tridymite, phosphate, chromite, troilite, schreibersite, and rutile; shock
stage estimated at S2 from pyroxene; weathering grade, W1. Specimens: main mass
with finder; type specimen, ~3 g plus two thin sections, UAz. 
"
38295,47345,"Whitecourt",5372,"Valid","Iron, IIIAB",53.999167,-115.5975,2007,"Found",2360,98,0,1,9,"
Whitecourt                 53°59.95’N, 115°35.85’W 
Alberta, Canada 
Find: 1 July 1 2007 
Iron, medium octahedrite (IIIAB) 
History: Four small fragments were found buried adjacent to a circular depression by two local residents using a metal detector. The circular depression was subsequently confirmed as a 36 m diameter Late Holocene impact crater based on morphology, identification of impact ejecta and crater fill, and presence of impact melt (C. Herd and D. Froese, University of Alberta), and further fragments were recovered. 
Physical characteristics: The meteorite consists of 74 samples with a total mass of 5372 g. The samples were found buried up to 25 cm and have a red-brown exterior. 
Petrography: (C. Herd, University of Alberta, UAb) Widmanstätten pattern with an average bandwidth of 0.8 ± 0.2 mm and areas of plessite are evident on polished and etched surfaces. Locally, kamacite lamellae are coarser and taenite lamellae are offset as a result of shock deformation and recrystallization. Rare Fe-Ni phosphide inclusions are present. 
Mineral compositions and geochemistry: Bulk composition: INAA data (J. Duke, UAb): Ni = 8.11 ± 0.13 wt%, Co = 4950 ± 100 μg/g, Ir 10.3 ± 0.5 μg/g, (uncertainties 1σ, 68% confidence level), Ge ≤ 40 μg/g, indicate the IIIAB group. 
Classification: Iron, IIIAB medium octahedrite, extensive shock, moderate weathering. 
Type specimens: A total of 2.4 kg is on deposit at UAb. The remainder of the known material is held by the anonymous finders. "
38296,24254,"Whitman",221,"Valid","H5",42.03333,-101.5,1937,"Found",3,0,0,0,0,""
38297,24255,"Whitula Creek",271,"Valid","H5",-25.31583,142.44467,1991,"Found",3,1,0,0,0,"Whitula Creek 
Queensland, Australia
Found 1991
Ordinary chondrite (H5)
A stone of 271 g was found in the Ingella Station meteorite
strewnfield. Classification and analysis: olivine Fa19.5 ± 0.3, pyroxene Fs18.0
± 0.6 (analyst F. Wlotzka), weathering grade W5; Charles F. Lewis, Center for
Meteorite Studies, Arizona State University, Tempe, Arizona 85287, USA, and
Frank Wlotzka, Max-Planck-Institut fiir Chemie, D-55122 Mainz, Germany. The
composition is different from that of H5 Ingella Station, which has olivine
Fa18.5 ± 0.5, pyroxene Fs17.4 ± 0.4 (analyst F. Wlotzka). Main mass: Blaine
Reed, 907 County Road 207 # 17, Durango, Colorado 81301, USA.
"
38298,24256,"Wichita",2367,"Valid","H6",37.59183,-97.21496999999999,1971,"Found",172,3,0,0,1,""
38299,24257,"Wichita County",145000,"Valid","Iron, IAB-MG",34.06667,-98.91667,1836,"Found",218,6,0,0,0,""
38300,24258,"Wickenburg (stone)",9200,"Valid","L6",33.96667,-112.73333,1940,"Found",0,0,0,0,0,""
38301,24259,"Wietrzno-Bobrka",376,"Valid","Iron",49.41667,21.7,-600,"Found",0,0,0,0,0,""
38302,24260,"Wikieup",372,"Valid","H5",34.7,-113.6,1965,"Found",1013,0,0,0,0,""
38303,24261,"Wilbia",94,"Valid","H5",-26.45,131,1965,"Found",0,0,0,0,0,"DISCOVERY OF THE WILBIA, AUSTRALIA, STONY METEORITE
Name: WILBIA
Place of find: On a sand dune at the east end of Wilbia Hill, Musgrave Ranges, South Australia.
26°27'S, 131°00'E.
Date of find: May, 1965
Class and type: Stone. Olivine-bronzite chondrite (H5).
Number of individual specimens: 1
Total weight: 94 g
Circumstances of find: Found by J.E. Johnson, South Australia Bureau of Mines.
Source: David W.P. Corbett. 1968. Catalogue of meteorites in the South Australian Museum (excluding tektites). Records of the South Australian Museum 15, 767-790.
"
38304,24262,"Wilburton",207.8,"Valid","H5",37.08333,-101.76667,1940,"Found",0,0,0,0,0,""
38305,24264,"Wild Horse",1360,"Valid","H5",39.41667,-103.2,1979,"Found",10,1,0,0,0,""
38306,24265,"Wildara",500000,"Valid","H5",-28.23333,120.85,1968,"Found",1013,0,0,0,0,"DISCOVERY OF THE WILDARA, AUSTRALIA, STONY METEORITE
Name: WILDARA
Place of find: A sandy creek bed near Wildara pastoral station homestead, 56 miles NW of Leonora, Western Australia.
28°14'S, 120°51 'E.
Date of find: 1968
Class and type: Stone. Olivine-bronzite chondrite (H5).
Number of individual specimens: Several hundred fragments of an individual.
Total weight: About 500 kg
Circumstances of find: A large mass of a disintegrated meteorite was excavated from a sandy stream bed by J.R. Money and R.J. and I. Hill.
Source: G.J.H. McCall. 1972. Second supplement to Western Australian Special Publication No. 3
(Catalogue of Western Australian Meteorite Collection). Western Australian Museum, Perth.
"
38307,24266,"Wildcat Peak",202,"Valid","H5",32.56533,-111.7255,1998,"Found",0,0,0,0,0,"Wildcat  Peak 
Pinal County, Arizona, USA 
Found 1998 Jan 31 
Ordinary chondrite (H5) 
A
202 g stone was found partially buried in sandy soil by Henry Johnson and
Gordon Nelson while they were hiking and looking for minerals in the desert.
Classification and mineralogy (D. Hill and D. Kring, UAz):  Fa19.6±1.1;
pyroxene, Fs17.1±1.5Wo1.2±0.1; kamacite contains 0.46 ±
0.06 wt% Co; weathering grade, W1 (interior) to W3 (near crust); contains
microfaults with psuedo­tachylitic melting along them.  Specimens:  type
specimen, 22.4 g, plus thin section, UAz; main mass split between
finders. 
"
38308,24267,"Wilder",26600,"Valid","H5",43.72444,-116.91167,1982,"Found",64,4,0,0,0,"Wilder
Canyon County, Idaho, USA
Found 1982
Stone. Olivine-bronzite chondrite
(H5).
A single 1970 g mass was found on an unploughed field by Mr.
Alan Noe 3 miles N of Wilder, Idaho, USA. Specimen was identified at Boise State University in 1987. (C. M. White, Dept. of Geology and Geophysics, Boise State University, Boise, Idaho 83725, USA)
"
38309,24268,"Wiley",3500,"Valid","Iron, IIC",38.15,-102.66667,1938,"Found",20,0,0,0,0,""
38310,24269,"Willamette","1.55e+07","Valid","Iron, IIIAB",45.36667,-122.58333,1902,"Found",14700,1640,24,84,92,""
38311,24270,"Willard (a)",800,"Valid","L6",34.43333,-105.78333,1978,"Found",0,0,0,0,0,"DISCOVERY
OF THE WILLARD, USA, STONY METEORITE
Name: WILLARD
Place of
find: 13 miles SE. of Willard, Torrence County, New Mexico, USA. 
 34°26'N.,
105°47'W. 
Date of find: 1978
Class and
type: Stone. Olivine-hypersthene chondrite (L6). 
Number of
individual
 specimens: 1
and fragments
Total weight: 500
g and fragments totalling 200-300 g
Circumstances
of find: Found by J. Hansen on his ranch.
Source: R.
Haag, 2990 E. Michigan Drive, Tucson, Arizona 85741, USA.
"
38312,24271,"Willard (b)",12700,"Valid","H3.6",34.5,-105.83333,1934,"Found",0,0,0,0,0,"
Willard (b)
Torrance County, New Mexico, USA
Fell (?) 1933 August, found 1934 ca. March.
Ordinary chondrite (H3)
A senior citizen remembers a brilliant fireball and sonic boom around 1933 August.  He recovered a single stone of 12.7 kg in a field south of the town of Willard the next spring.  Classification and mineralogy (M. Prinz, AMNH):  olivine, Fa7–27, mode at Fa19–21; pyroxene, predominantly En81Wo1.2–1.6, chondrule boundaries vague, indicating high type 3;  some parts are equilibrated; contains angular, dark clasts. Induced thermoluminescence (TL) (P. Benoit and D. Sears, UArk):  sensitivity, 0.17–0.02; temp., 186 °C; peak width, 132 mm; TL gives petrologic type 3.5–3.6. Specimens:  main mass, Farrell; type specimen, 56 g, AMNH.  This meteorite receives the designation Willard (b);  the L6 chondrite from the same locality, found in 1978 (Meteoritical Bulletin, No. 62, 1984), shall be designated henceforth Willard (a)."
38313,24272,"Willaroy",4030,"Valid","H3.8-an",-30.1,143.2,1970,"Found",3,0,0,0,0,"DISCOVERY OF THE WILLAROY, AUSTRALIA, STONY METEORITE
Name: WILLAROY
Place of find: Willaroy station, northwestern New South Wales, Australia.
30°06'S, 143°12'E.
Date of find: March 12, 1970
Class and type: Stone. Olivine-bronzite chondrite (H3).
Number of individual specimens: Four, fitting to form a single mass.
Total weight: 4.03 kg
Circumstances of find: Four fragments lying close together were found by Mr. L.S. Brown, owner of Willaroy pastoral station.
Source: R.O. Chalmers and B. Mason. 1976. The Willaroy meteorite. Records of the Australian Museum, in press.
"
